text,generated
"The face in the vase is a plant that nearly thirty years ago Dr. William A. Schremly cut in half. This plant has amazed many people all over the world. The face in the vase reached all the way to Europe! Scientists were even asking people to ""get their buns down here!"" There's been many idea's and research on the plant. To this day no one knows who it got there.

With all the hinjury in the past thirty years, people have studied the physics of the face in the vase. It was Johannes Riedel who came up with the theory that it nergy from an earthquake almost a year before the face in the vas was discoverd. According to myinfunya.com an earthquake in 1973 caused rock to possibly slide, past the horseshoe-shaped area making the face in the vase. On the same day there was a few large nuclear blasts, an ounced of energy slammed the rock near the energy source point and surpassed the last five percent that was required to free the rock. All the summarized data from Apollo nineteen analyzed to unveil the truth of the energy that caused the rock to fall down. It fits their findings.

A french combinee harverstor company is sued for over their product, they research how the face in the vase is marketed and realize there is a safety problem. NASA sues the Combinee Company for the use of their space technology. They were accused of knowing voyagers on the face in the vas and if the went to Mars and something happened, they could've died. A decade long game of interplanetary got serious.

The face in the vas is formed by natural processes, it was a photosculpture because it was nature that created the face in the vase. Sophisticated European astroscientists agree with the U.S. geologists. It would be just sad if the face in the vase isn't a face at all. It brings happiness to people. More people should look up at the stars, skies and whatever else is above them. It's more beautiful to look at the outside world than the inside.",1
"This new found technology is outstanding and can do marvellous things, however, it is not needed for students in the classroom.

I feel that it would not be as beneficial to students as the author makes it sound. At some point this technology may be helpful for counselors of schools but it is not for daily classroom use.

I am not saying that this technology is not an innovation. It is a tremendous breakthrough to the world of technology. And it could be beneficial to some professions and aspects of life, like psychology, but it just does not apply to students in the same way. The author says ""A classroom computer could recognize when a student is becoming confused or bored, Then it could modify the lesson, like an effective human instructor"".

This is not true.

The only way that this could be true is if we replaced human teachers with computers, and that, i think, is a huge step in the wrong direction.

Technology is helpful to the world but to much of it may be a problem that is irreversable.

Furthermore, I think that this technology could be very helpful to high school counselors. With the emotional reader the counselors will be able to identify cases of depression or anxiety or other mental disorders found in high school easier.

In the article it states, ""we humans perform this same impressive ""calculation"" every day"". This is referring to the calculating the computer does. It says that we do that to which is true but we are not nearly as precise or efficient. That is why we need this technology or something like it for counselors, to lighten their burdens, but to also ensure that their job gets done.

Finally, I believe that the installation of emotionally sensing computers to every classroom would be a mistake. However, putting them in the hands of counselors would be brilliant. I think that the world should look into this technology more and decide the best uses for it.",0
"A car free campaign is an important movement that everyone should begin to do in order to reduce the extroardinary amount of air pollution,  and increase the amount of physical activity the people living in communities get.  In order to purposely reduce the pollution in the air that is being breathed in, by the people of communities who have no say or control over this, campaigns  (starting in the communities) is how we can make change begin. Over the years these car-free say or ""Día sin autos"" begun in europian communities such as Paris and Rome and quickly begin to impact other communites throught other countries.

The Documenber movie or ""Day of the Driven"" a "" "" An ever increasing amount of people live in these urban communities near highways and heavy traffice points, the pollution is especially burdensome to them. In Bogotá Columbia their weekly car bans reduced the some of the worst traffic in the world. Traffic has signficantly reduced in Paris and seen similar improvement in other cities in other years. ""I love this smog. The city has never looked so beautiful. This is what Sao Paulo should be like all year round,"" says Jonas Dauer, place and time unknown.

Car bans have serious impact on the quality and peformance of urban communities, including the productivity, health, socioeconomics, aesthetics and other quality of life factors. A continous social and political forces however, are essential to trigger changes, especially when they are people of many different backgrounds. A good opportunity for a swing should not result in several cars being destroyed by falling boulders as the does in Monte Carlo Monaco, due to all the rain.

Various typres of soap do lots of damage to an automobile, the runoff enters the enviroment and people. Sociopolitcal tension often works its way out by people taking out their frustrations on inanimate objects, otherwise known as the ""Man stress."" which the cars are often the intended targets.  ",1
"Limiting car usage could come off as absurd to some people. They ask ""Why would I reduce my use of something that gets me to my desired destination the fastest?"" Despite the fact that cars appear to be more conveinient, the harm they do to the Earth far outweighs the benefits. Cars have become more and more prevelant in the entire world since World War II, as society has been built around the car and its ease of use. This unremitting usage of the car has resulted in a shocking amount of pollution to the Earth. The reduction of car usage is advantageous to the environment. Cars produce so much pollution, have a gradual decuction in use would have possitive effects on the environment.

The greatest advantage of limiting car usage is the positive effects it would have on the environment. It is common knowldge that the Earth is in a state of self-destruction, with humans pouring in incredible amounts of greenhouse gases into it. A high percentage of these harmuful emissions come from cars and other gas-powered vehicles. If car usage was limited, a much healthier Earth would result. According to the article ""In German Suburb, Life Goes On Without Cars"" passenger cars were responsible for 12 percent of grenhouse gas emissions in Europe, and nearly 50 percent in highly congested cities across the  United States. With this in mind, cutting these numbers down, even if only in half, would bring about such prosperity to the environemnt that benefits would soon be noticed. These figures show that the reduction of car usage is pivotal in the fight to protect the environment. Also in the article ""Paris Bans Driving Due to Smog"" it is said that car usage became so heavy in Paris that it developed insane amounts of smog, rivaling that of Beijing, which is one of the most polluted cities in the world. Clearly the root of the problem for Paris was the abundance of car usage, which once limited, reduced the smog greatly. This proves that cars can be a huge problem for the environment, but limiting the usage will have near immediate benefits. Again the environmental benefit of limiting car use is seen in the article ""The End of Car Culture."" The article states that a limit to car usage would ""have beneficial implications for carbon emissions and the environment, since transportation is the second largest source of America's eissions."" This article does not only say that cars are  large part of pollution, but it also directly claims that less usage would be good for the environment. Limiting car usage is very important to maintaining the Earth as it is now. It is gradually becoming more and more polluted, and the limiting of vehicle use can stop that.

Despite the convenience of the car, it is such a harm to the enironment that its limiting of usage is absolutely neccesary. Several exmaples point out that cars are one of the biggest means of pollution, as it seems everyone is always drving them. Limiting car usage is one of the best things that can be done to save the environement. It is obvious that the preservation of our planet is far more important than the convenience of turning a five minute walk into a short one minute trip. With the ecological benefits of the limit of car usage, this limit of usage is defnitly advantageous.",0
"Only 5% of the world population of about 6 billion people use a car, this not only greatly reduces greenhouse gases, but also gives the world a new look from the roads. Car-free days are starting to become available at some places in the United States and some areas in Europe. Many disruptions and benefits can come from limiting the use of cars worldwide. The advantages include lower air pollution, decreased roadway fatalities and more physical fitness. While the disadvantages consist of difficult shopping and more time consumed in commuting.

Air pollution is reduced with the limitation of people who use cars. In some places in the world they've created a policy, ""Paris has banned driving in the past because of smog, although this year the clean air... even without the partial driving ban... improved 20 percent, due to more telecommuting, car pooling and vacation during the spring sprot. "" According to an article in The New York Times. Paris, the city with possibly the most congested arterials in the western world, had some of the clearest skies.

The car-to-person ration in America on a normal day is about 1.1, but on the superbowl, it was 0.62 according to the article ""No Car Day in the Andes."" Even though the Superbowl was a huge distraction people's normal lives disappeared and their attitiateds were altered to enjoy this event. Roadway Fatalities were decreased with the limitation of vehicular activities all around Bogota. In 1992 deaths due to traffic accidentes were reduced by about 50%. ""Traffic violence also dropped by almost 50 percent in Bogota... according to a spokesman, Jean-Paul Rasse, more than 1,100 citizens have been killed this year and over 30,000 iunjured - a slight drop from last... "" As said in an article in the New York Times.

More phycial fitness is achieved by decrease the use of cars. People in the col-de-saxoner area of the Swiss Alps had to come up with new plans to get to work, school, the store, etc. because of ""No Car day in the... area, undeveloped in the Swiss Alps, offering half-off on ski-lifts."" A 1, 492 foot altitude decrease happened in the self transport race. The bathroom is a very common place to get injured, also a lot of the time it's because of the slipping that occurs ususally when entering the tub. A greater chance of slipping occurs during car-to-bathroom travel, which happened only in France becasue of car-free day, people had to walk, or ride bikes to tMinMax.net they couldn't drive their cars. T-MinMax is known as WAlmart in France.

Limiting the use of cars has some advantages and desadvantages, preventing ""car to bathroom"" trips reduces the risk of injury, and decreasing the air pollution does a lot of things, such as making a city look new very few years. The amount of deaths by car accidents with limited car-use could be greatly reduced as well. Overall I believe this would be an amazing idea to put it to use throughout the world! It's a great way not only to make places look new again, but to also improve peoples effiecenty and effict, also to help the environment. I know I've seem some places and they honestly look horrible reven if they weren't, so it's just a first impression sort of thing. Reading these disadvantages wasn't a shocker at all I know cars are a very common source of air pollution and a big source of mortality and injury rates all around, it would help a large amount of places.",1
"Studying Venus can be dangerous but,there are some times where it's not dangerous. Venus is the second planet from the solar system. No spaceship has landed on Venus for decades. Venus is over 800 degrees Fahrenheit. Astronomers have been intreaged by Venus by looking like an Earth-like planet.

Venus was covered with oceans a long time ago. Venus has rocky sediment which are valleys,mountains,and craters. NASA has an idea by sending by sending humans to study Venus. Venus has a ground condition that is 170 degrees Fahrenheit. Air pressure in Venus is kinda close to the sea level on Earth.

Venus has a dense atmosphere and you can't see it with light. Researchers can't take samples of rock,gas,or anything else. Researchers see taking risks as challenges. Researchers are using machines to study Venus to know the knowledge of Venus. The machines are made out of silicon carbide.

The machines has lasted 3 weeks. NASA has another project called mechanical computers which is old technology. They're first envisioned in the 1800s. In the 1940s,it played an important role during World War ll. Those kinds of computers used to exist in those days.

In conclusion,its still ok to go to Venus. Venus has a lot of similarities to Earth. Venus is not dangerous. Even though it has hot temperature,its still good. Astronauts can go to Venus.",0
"Street racing is one of the most dangerous and increasingly popular activities young people can do. People who are involved in this type of activity put themselves and their community in a lot of danger. With many precautions it is true that happy and successful car racing can go on, but the risks of the successful race are too high and not worth it. Even carrying all of the proper safety gear hapens to be not enough, factors that can come into place with the track or cars people can't control. Car racing must be limited to people actually in the business of creating a sport for the skill, not the racers themselves creating a game of daredevil for himself or friends.",1
"The ""Unmasking of the Face on Mars"" is a natural landform. Just like most natural landforms the face is quite bigger than seen on pictures.. What the picture actually shows is the Martian equivalent of a butte. The picture also shows something equivalent to a mesa. The Face seen on Mars is a natural landform because it looks similar to a butte, it looks similar to a mesa, and just like most natural landforms its quite big.

The Face of Mars looks quite similar to a butte. First of all, a butte is a landform more common around the American West. In the text someone sates,""It reminds me most of Middle Butte in the Snake River Plain of Idaho,"" says Garvin. Second of all, the Face is more simialr to a butte is becasue people could identify that they have seen something simialr to the Face. For example, in the text someone said that it looks similar to something that they have seen before. Lastly, the Face of Mars is just a landform that looks similar to some theat we have on Earth. A butte is more common on the west side of the U.S.

The Face of Mars looks similar to a mesa. First of all, a mesa is a landform which is more common around the American West. In the text someone states,"" That's a lava dome that takes the form of an isolated mesa about the same height as the Face on Mars. Second of all, the Face couldn't have been created by aliens becasue people right away could identify the Face as something they have sen before. Lastly, Mars's ""face"" is just a landform the looks similar to a lava dome that most people are familiar with. For example, lava domes that take the form of an isolated mesa is what the Face can be identified as.

Just like any natural landform, most of them are quite big. First of all, the photo of the Face captured took up most of the frame, most natural landforms are not quite hard to miss. In the text is states,As a rule of thumb, you can discern things in a digital image 3 times bigger than the pixel size, he added. So, if there were objects in this picture like airplanes on the ground or Egyptian-style pyramids or even small shacks, you could see what they were! Second of all, ladforms aren't hard to miss. For example, in the text they explain that it was hard to take a picture because of cloud coverage. Just becasue the clouds coverd it doesn't mean that the clouds will clear, and i'm sure you could have seen it just not all of it. Lastly, When the picture was taken they said that each pixel was 1.56 meters instead of the 43 meters per pixel in the picture taken in 1976. Just becasue the meters per pixel is smaller doesn't indicatethat the landform is small. Seeing it on picture is way different then seeing it up close.

In conclusion, The Face of Mars is just an rdinary landform because it looks simialr to a butte, it looks simialr to a mesa, and most landforms are big and quite hard to miss. From reading this you now know that the Face of Mars is just a landform an not alian markings.",0
"The face phenomena has been seen all around the world and it's now happening in the U.S. I think that the face is fascinating and vines like ""Face of Jesus"" is real and it's just the face in the moutain is similar to God. There's other people around the world with faces in building like our world, so yes, I do agree that the face fascinated me and it other poeple too.

On pg. 626, the first article states ""Face of Terrorist and God Spotted in Twin Screws."" In 1997, the picture was taken of rusty, old screws in a fomrer less plant in France, which makes it seem like the place is haunted. The small rock face is now ""the last celebrity sighting of the millennium"". Which came out on January 1, 2000. You could tell that people were panicking also it was the last day of the second most hyped-up apocalypse of the second half of the millinum.

Continuing on Pg. 627, the second article states ""a Face in the Martian Cyrosphere."" It's discovered by the spacecraft Mariner 9. The ""Face on Mars"" became an icon of popular culture, appearing on T-Shirts and mugs, inspiring Halloween ""carved-Versions, etc. Up close with the red planet, Mars. You can tell that it's not a face at all.

On Pg. 628, ""Do You see a Face?"" Last paragraph.... ""In fact, your brain is also at work when you look at many other things you see daily, from clouds to cars to quesadillas."" Other people think it is the face of Jesus and soe others think it's a simple building on a hill. It's just how your brain processes things and how you view them.

Based on what the certain poeple said, like on Pg. 626, the first article, the face in France. People claimed it looks a lot like ""a certain local politician."" The same man whose beeen convicted for his part in the most infamous French political scandadel of modern times. They deserve to have a face but not to have their normal living become complicated.",1
"In my opinion, I don't think that you should use technology to read emotions for classes. I think that because the students should know whether someone is sad, happy, or angry even if it's hard to tell. They should not use technology to tell someone emotions, that means that they're going to use that technology more and more and it could either damage the future or probably fix the future but I think that they shouldn't use it. For people that can't tell how someone is feeling, it can be harderfor them to tell because even though that technology is in one class, it could be in any class and people that don't know how to tell emotions, it can get harder for them because all they can remember is looking at the computer and not looking at an actual person face figuring out how they feel. It shouldn't be in classes because it'll most likely cause problems for people who have trouble seeing emotions and causing peopleto use it more insread of looking at someone's face and saying that it's hard to tell either if they're sad or angry.

Technology is big nowadays, which mean more and more new inventions would come into the future. Yes, this invention can work pretty good but it can also cause problems. Just by looking at the muscles of the human face on a computer doesn't mean you can tell that one person is angry or happy, there's so many emotions in one person and you can guess angry but instead they're sad. I think that students in class that has this technology should look at people's faces and tell if they're sad or happy. The Mona Lisa is an amazing example, it's hard to tell if she's either mad or happy, and instead of using technology to figure that out, look at her face and see if she's either angry or happy.

If this technology is in every class, then student's would just guess based on that technology to see if someone is happy or sad. Student's should use paintings or pictures to tell that person emotions. I think that the only time to use that technology is to look at the face muscles and not just telling if someone is happy or sad. If someone that I know is sad would I use that technology? Absolutely not, I'll just look at their and see if they're sad or not. So my opinion on this is don't use it for people's emotions, use it to just look at the face muscles and describe what they are.",0
