text,generated
"Smog can be dangerous to people but also to buildings. It can also be hard for people to breathe in  smog and the buildings get damaged. Pollution is dangerous to the enviorment and people's car status.

First, smog can be dangerous to people and car status. For example, if people are walking and their is a lot of smog in the air, that can be bad for your lungs to breathe the in smog. The artice states ""when people breathe in smog they can develop respiratory problems such as bronchitits or even asthma."" So then if people keep on breathing in the smog, they will get sick and they will most likely have bad lungs. Secondly, pollution such as smog is bad for car status. On Carsdirect.com it says that one of the signs that your engine or cars status is bad is that, ""When you check your vehicle's oil, it's blackened and mucky from contamination of the oil from the combustion gases blowing by the piston rings."" So you know not to have alot of smog and pollution where you are driving and where your car is because then the status of your car will become awful.

Secondly, smog is not just bad for the environment and people, it's also bad for buildings. As stated in the artice pollution ""damages view of landmarks, contributes to climate change, and decreses air quality."" If you are around pollution then it just only gets worse. Pollution can be super close to an area, meaning that an area is always having pollution. So that is bad for people because that can also mean that pollution is increasing where you are, not decreasing. Additionally, smog and pollution are not just dangerous to people they are also dangerous to animals. Animals use the enviornment to eat and sleep. If the environment around the animals is having pollution then that will also affect the animals. So you need to watch out for animals and not have alot of smog. Lastly, smog affects human-made buildings.

Lastly, smog dosen't just affect nature around but buildings as well. In an area if that area has a place with lots of tall buildings and factories then they probably have a smog cloud above the buildings and aroud the factories. If a place has that then pollution needs to be reduced, all the buildings and factories need to be removed and the place can be another nature place again. If there is already smog or even a smog cloud by the buildings then you need to remove the buildings from the area. You need to limit where the pollution is and remove the stuff that is increasing the pollution. For example, in the article by CBS News, ""a smog-eating tower cleans 30,000 cubic meters of air each hour in 247 day year."" This is good for the environment because the pollution is decreasing by this engine of a building.

In conclusion, smog is not just bad for people but it is bad for the evironment. You need to limit your interaction with the enviornment when there is alot of pollution. Like I had said before, if there is pollution by a place like a car or anything with pollution, you need to remove that area from where you are. That way the building or area with lots of pollution can have less pollution. You need to reduce, reuse, and recycle the pollution.",1
"The face of Mars has been Mystery for many years. Ever sience the first picture of the face came out in 1976. Some people say it was made by aliens. While other say it is a natural rock formation. I am here to tell you that it is a nautral rock formation, by picture and other edivence.

The first pieace of edivence are the picture that were taken by Viking 1 and MGS, Mars Global Survey. In 1976 it looks like a face, but we didn't have the technology that we have. The first picture was 43 meters per pixel, which is a lot. Now if this technology advance we now get 1.56 meters per pixel, so if the face on Mars was really set up by aliens we would see their huts or anything else they built. The second piece of edivence is shadows, as you can see in the pictures it is just how the sun is position and how the statlite is postion to make it look like a face. The last reason is other natural sites that have the same size and looks like the face on Mars. The face on Mars reminds the Auroth of a place in Idaho. It is a Butte in the Snake river Plain. It is almost the same size and shape.

In conclusion the face of Mars is a natural site, and not made by aliens. I know because of the picture of the face of Mars. The new technology we used to get a better look at it. Lastly how other natural sites look like the face of Mars.",0
"I agree with everything but the fact that wasting money on a car just to drive it once a month is a problem, it should only be a few weeks where that is true. Limiting car usage has become a very popular and good thing to do. There are four very good reasons as to why limiting car usage is a very good thing to do, but one of them is also very bad.

The first very good reason as to why limiting car usage is that it would reduce inner city air pollution. In the documentary by Gary Hustwit it is stated that !""That urban car culture is destroying the environment,overtaking from the industry"". This is a very good point that is trying to persuade you to buy in to no new car day. This should be an official American holiday so that people must leave thier cars at home and not be able to drive on this day. It would be just like christmas where teen's would have to walk to school and parents walk or carpool going to and from work. Studies in los angelas has shown that more space hinder more cars. Which means that less space will mean no cars. A study in stubenville ohio said that in 2000 they had 2,000 people from 2000 to 2010 they were wanting to increase car usage, but instead there was a 50 percent decrease and gm had to close thier plant.

The second very good reason as to why limiting car usage is that it would decrease the average time for people in traffic. Within a few years Paris will be rid of all cars because it is going to increase pedestrian and public spaces. They said that ""Paris is full of innovation,and also limiting the automobile has been a big part of the mayors plan to improve the cities environment and livability. Meanwhile in Houston they were boosting thier car culture with bigger roads so more people would be on thier roads. But a judge ruled that thier car convienent was was unconstitutional as to not a thing anymore. But the fact that people bought fewer cars which was what the car makers wanted decreased because of this ""recession that has had a profound change in Americas driving habits. People are more willing to bike or walk or take public transtit, especially young people.""

The third very good reason ass to why limiting car usage is that it would also decrease fuel usage. In the articles it says ""The fact that we have had an actual reduction in driving in each of the last several years cannot be explained solely by economic factors"". Even though reducing fuel usage would be saving money it would also make the earth a better place. In Japan it is to expensive to own cars so it is wayical to have to bus ride. Another really cool example is that in dauhli china car are totally banned from thier cities and they have had a strong increase in people using the 17 public bus routes that they have.

The fourth and final reason that limiting car ususage should increase is that there would also be a decrease in the number of accidents including injuries and deaths. The fact that reducing the number of cars in a city would help the environment is shown when it says ""We are running out of nature,acreage is decreasing for almost everyone"". In the section under number of accidents it states ""Bogata now has a well-regarded bus system and a network of bike paths. There are still some projects to complete,like rebuilding homes by a new bikeway. But many residents say the improved life so far is worth the pain of the transition. We used to go outside and breathe, someone with asthma says, but we would vomit because of the stench. Now you can take a deep breath, and it is very pleasant. All of what they did in bogata was well worth it because people are starting to like it and it is getting better and more easy for the people of that country.

There are four good reasons as to why limiting car usage was a very good thing. The reasons are that it reduce inner city air pollution, decrease the average time people have being in traffic, decreases the amount of fuel that people are using, and it also decreases the amount of accidents. But remember also that there is one bad thing about all of what I just said that it goes back including driving once a month, and driving each year during this contest that Peyfon talks about in her articl.HandlerFuncing Driving.",1
"""But America's love affair with its vehicles seems to be cooling"", quote from the excerpt ""The End of Car Culture"", explains that people in the United States have started to become less dependent on cars. Not only Americans, but people all around the world such as people from Germany, France, etc. Reasonings for the recent drop in car usage is that there are problems with air pollution, bikes and other transportations that do not involve the use of cars also give place more space to make more town centers and sports complexes, and cars can be a very difficult machine that causes many problems for people everyday.

Smog has become a very big problem for France. France has blamed diesel fuel as the reason for the smog problems. Diesel is favored more than gasonline due to a tax policy, diesel makes up over 67 percent of vehicles in France. The smog in France was so heavy that it, ""rivaled Beijing, China, which is known as one of the most polluted cities in the world"" according to an article by Robert Duffer. Smog is a very big issue that should not be taking place it can cause many health problems. France decided that the smog was getting out of hand so they began a ""Car-free day"", this meant that people would not be using their cars for a whole day and some people would not agree with this idea. France started these ""Car-free days"" with the people who had even numbered license plates and then the next day would have cars with odd numbered license plate would not drive their cars. The consequence for not following this rule was a $31.00 or 22-euro fine. Many people were fined the next few days and twenty seven people had their cars impounded due to their reaction of the fine. This ""Car-free day"" helped to reduce the smog problem in France.

When people use any type of transportation other than a car they would be able to have many more places to go and have a good time. When people are using cars and other motor vehicles they are also causing more and more construction for new roads and places for cars to be able to park. If people rode bikes and walked more than we would have more places for people to build shops and complexes that are all together and easy to get to. In Vauban, Germany most residents there live a life without the use of cars. ""The streets of Vauban are completely ""car-free""- except the main thoroughfare"", stated in the Article by Elisabeth Rosenthal. Only 30 percent of people in Vauban's familys own cars, the other 70 percent do not own cars. More than half of that 70 percent sold their cars just to live in Vauban. In Vauban they have begun to create more sidewalks that are better accesible for bikes and walking. This has created more room for people to construct new stores and places that are walkable distance for citizens, so less car usage could lead to many new places such as shops, stores and even new sports complexes.

Cars can be very difficult machines that cause many problems for people everyday. They can just stop in a matter of seconds and people would not know what happened, causing people to get their cars checked out at a car-shop and paying more money to get the problem fixed. If people began walking or using bikes as transportation they would not only be saving money but would lower the problems they would be having getting to and from places. Not using cars can save so much money for people because they would not have to pay much gas and they would not have to go to get their cars fixed almost every year. Even with bikes there might be a problem such as getting a flat tire or the chain popping off, even those little things would cost only a few dollars where as a trip to the car-shop would cost a least $100.00 out of pocket.

Limiting the use of cars can potentially save places from smog and more air pollution. Not using cars as much can leave more space for places to be built, instead of using the space as a parking lot people could use that space as a place for shopping or sports complex. Car-free day could even be a very helpful idea that might change the peoples minds to use other types of transportations besides a car. Having no cars could save a numerous amount of money for a lot of people. They will save money by not having to get a lot of gas and they will save money on not having to fix their cars almost every year. So limiting the use of cars could become a potential idea that can help people around the world.",0
"Sorts Cars

Should we get rid of the amazing and tech savvy invention of the car? This topic has been a controversial soutry of dibate in the past several years, and I will explain to you why we should. Every technological advacement we have has its advantages, and disadvantages. The cars were created in the early 1900's and have been increasingly advancing with new gearboxas, faster brakes, and expanding size ever since then. The main problems aruing with the cars is the pollution, growing size, and increasing population. So, should we limit ourselves with what we are capable of inventing just to keep a dateing that has been unapprfect for years; or, should we give up a disposing of technology that has one small reason for dispostal.

The first subject that I will talk about is the irrefutable pollution that is caused by cars every day. If you did not know, almost if not every car, runs on gasoline. Gasoline is a highly flamable liquid that is used to power cars, but it also has its downsides much like anything else. Cars produce a good ammount of pollution evertime gasoline is burned by the engine, and this has been the number one pollutant of the air ever since the invention of the car. The United States the country that is dependant on cars for transportation, is selling 12.3 million barrels of petroleum ever few weeks. Now, we have had several ways to decrease this number, but most people hardly leave their car for any reason; they drive into work or to school, then back home into the driveway. The limiting of cars was agreed on by the people in Europe to the point of people getting rid of the cars that they already owned. According to the New York Times after the conflict between israel and Lebanon when they banned cars, they had less carner citys because not that many people live in the country and take more vacations, and cars because less people own them. The second subject to consider if you are not convinced is the unstable population. We have no more room in urban areas for larger roads, and our smaller side streets and very narrow. We are already running into many problems as is, with the increasing amount of driver distractions like texting, and people who already can't drive properly and cause crashes, and possible the roads are destroyed. America is the country that is worth trillions of dollars because we are the most wealthy, and we have the best roads. But what if our road cannot handle what it was meant for any longer, eventually so much will cause decline in the worth of the country. But, if we get rid of cars, what are we supposed to use instead? We can use possibly the greates invetion of the 21'st century, the smartphones. Already in 2011 the us got rid of the amount of cars because more and more people there want to drive less, car companies in the united states had their second worse year for selling cars, and the number of people ages 14 to 34 who did not obtain a license grew to 21 percent.

The second subject that I would like to talk to you about is the growing population reason for people who are against human cars. The ever increasing and very unstable population of the world has caused many problems. Problems that are constantly getting worse like less food availability, and more car accidents. The problems are becoming more apparent, and we need a longer term solution to solve them, Before the effects become near unbearable, or cause the extinction of some living species. In not many nations across the world will you see people riding in a car, they will  see you walking from one place to another. In some countires car are ben because either the advantage of getting rid of them is too high, or because of the amount of injuries and deaths that occur from car wrecks.

﻿ In conclusion, with the amount of good things to come from removal of cars much exceed the low amount of bad things. Countries all around the earth are removing the use of certain things, using more of the use of others just to either make profit or get away from some trouble. But did you know one of the wealthiest countries in the world France has made it illegal to drive cars in a new town called Viaganino? You cant keep going with everything that has been created over all the years we have had, somethings have to go, and in this cade the cars should.",1
"Technology now and days can be very amusing and fun to play with such as an, I phone or any phone generally but now it's getting to the point where it's becoming a weapon. These past years a lot of teenagers were killed because of people using their phones while driving. Most people think they know how to text and drive but they don't. I don't think people should use their phones and drive even if they think they know how to, anything can happen in a split second.

Texting & driving is more debilitating to your reaction time than driving while under the influence of alcohol. As crazy as it sounds its true people tend to crash more likely while using a device and driving than under the influence. We are so focused on social media or other people texting us that most of the time we aren't paying attention to the road. Even if you're at a red light and you use your phone your still most likely to crash because of the fact of the fact that you're not aware when the light turns green. If you simply cannot resist the urge to check messages or talk on the phone while driving, take the time to pull off of the roadway and park your vehicle before picking up your cell phone.

Driving other people in your vehicle is a huge responsibility, which most of teenagers take that lightly. Sending or reading a text message while driving puts your passengers lives at a significantly higher risk of being involved in an accident while riding in your vehicle. Could you live with the fact that your decision to pick up your phone while Driving someone to suffer a life-lasting injury or be killed? Humans are smaller and less noticeable than vehicles making it more likely of you seeing a pedestrian in your peripheral vision while looking at your phone.

In most states texting and driving is illegal but people don't care and continue doing it. If you are caught by the police using your mobile device and obtaining a vehicle at the same time, most likely you're going to get a couple hundred dollars fine. Looking at a message that says ""ok"" isn't worth getting in trouble with the law.",0
"Unlike cars, the use of the Volkswagon driven by Motor Trend for Day 10 of thier test inticating reduced smog forming emissions to enter the atmosphere. Although, most people drive around in cars they are oblivious to the harm they are inticating such as evironmental pollutants. Though society has become reliable on cars the lack of usage of cars cound decrease the injured accident rate and reduce the tension of having smooshed cars and also might increase the physical activity of indivisuals that are remaining healthy by excericing daily. So, depending on your perspective you can criticize the driving ban or you can apprectiate finding the strong and weak sides of banning driving of cars.

Categroizing and banning the use of certain things can be appreciatied or it can be disliked. Regarding some people about the ban of the driving car they were displeased due to the fact that people were having to take public transportation even though the most individuals that went on the busses had to deal with teh crowds. But, the people that fail to notice the positive aspects were focusing on the negative parts of the ban including the huge traffic that resulted in some parts of certain areas they called a ""carmaggedon"" an example could be an average Los Angelos inhabitat. Comparatively, the ban could have the same results as it did in a French city who went from deting daily fines from having the ban to ending the driving ban due to people were complaining about the fine of  ""32 Euros"". Thus, just like the French city a caution driving ban could be criticized and stopped because of what transpired.

Of course there are many valid points of reasonong to the driving ban of cars, but there can always be another side of the reasoning that we do not tend to observe. For instance, there are various positive aspects of the driving ban that the visitors and residentsof Paris did not even notice due to their excitable emotions of receiving a fine for not using their cars. However, in Paris the percent of the inhabitants who commonly used their cars dropped from fifty nine percent to 45 percent in peak driving period and the amount of cars had a significant decrease of 225,000 during the campaign and about 363 people received a warning and had to pay a 22 euro fine. Although it may not mean the same in Paris, over the course of month or year for French residents they could reflect upon what had happened in the society as a whole they could strive for change and become a society that Amercians would enjoy. To sum it up, there are various substantial reasons for why there was a a driving of carban including the percentage of peolpe commonly using cars decreased, the amount of cars in Paris decreaed and the people of Paris was changing to become a better society by reflecting on our society as Americans.

Ending the driving of cars there are numerous strong reasons, however the means one may percieve the reasoning depends on them and their experiences due to the fact taht different people look at occurences at a variance. One may criticize the driving ban and another may apprectiate such bvecause of the value that he or she places on the ban of the driving of cars.",1
"Boom the sound of ginourmous truck slamming into a house full of people , smoke everywere there's about to be a fire many people are unconcious or dead. More than half of the people in the house are rushed to the hospital. As you can see there has been an atrocious accident because of that vehicle. Their should definitley be a limiting of car usage because their would be less car accidents , people would be able to spend less money on cars and we would have less air pollution. Also having a car can cause a lot of stress or tension for people.

Obviously we're having a lot of problems with money in this world , if we limit car usage that would really help is us out a lot. See as it states in source one paragraph two '' A car-owner buys a space, for forty thousand dollars , along with a home.'' With those forty thousand dollars you can do a lot to help the world . It aslo says that fifty seven percent of the people who live in a suburban area sold their cars just move where they live at now. Who needs a car when you can just walk ''stores are placed a walk away, on a main street rather than the malls along some distant highway. ''source one paragraph 6.

Pollution is destroying our world and we need to help stop it, so here's an idea lets ban driving due to smog says Paris. Their was an enforced partial driving ban to clear the air of the global city. Do you agree with that? well I do and here's why . Paris has more smog than other European capitals so if they don't stop the smog it's going to be horrific for their city. Source three paragraph twenty one '' the goal is to promote alternative transportation and reduce smog.'''Not having cars for one day is brilliant idea because is an improvement to the city of Bogota.

Their is a lot of disruptions an accidents going on because of cars mainly because of the traffic so if their was less cars it would be more peaceful. Usually when there's traffic you hear a lot honking and there's a lot fines for that. The fines are very expensive to pay so you're wasting a lot of money. Also when people are honking they don't realize that other people are sleeping . Everyone needs sleep , some people can't sleep through everything so all it takes is one honk and bam they're awake. Sleeping is really needed in your life imagine notgetting enough sleep because of traffic well yeah that would suck an a lot of people already go through that .

So in conclusion what I'm saying is car usage should definitly be limited at least in some countries or states. Money is a really big problem we have that needs to be solved and this is a great way. People living in a surburan area have to pay more just for extra parking places. Air pollution is very bad for the world with les cars that will stop as well. Traffic is not good for the world either because it is stressful an it is not good for people to be stressed.",0
"Cahokia is the most advanced emplacement and the most densely populated in North America outside of Mexico. It is importeant to historians and scientists because it was a multicultural civilization. Cahokia had a long distance trade that included items from mountains, deserts, and the Gulf of Mexico basin from 1000 AD until its decline in 1400 AD. They were located in the Mississippi River floodplain in modern day southern Illinois and went into Collinsville near Cahokia high school. I agree with William Cell that the Cahokia site was a very remarkable site and it was important to historians and scientists.

First, Cahokia was a multiculutral civilization. They have found objects such as shells, copper, mica, and something from an ocean that was far away from North America. Veracruz, Mexico is where the people from the Twilight movies lived and the place is known for its significant contact with the vast regions of Mesoamerica. Cahokia is like Witch Creek, a disadvantage of one category and upstander of the other. Witch creek had all young males in the single demographic they had a shooting spree then ended with a crash and a few others died. Cahokia had Mound 72 that had several layers ceremonial structures with goods and burials.

Next, Cahokia had a long distance trade. The trade route included mountains, deserts, and the Gulf of Mexico basin. They found pottery that was near Greak cliff dwellings in Guadalupe, New Mexico. THey found shells from the water that was Traditionally the signpost for the Mississippian world belief in a place of at the confluence of the Earth's major waters. They found a flint claymade effigy that were never available in the vicinity of Cahokia. They found chunck of coppper, ax of water and a hat of atlantie from the Mexico basin in Cahokia. There were a multiple category of imports including mica from the lowermost southeastern United States.

Finally, the Sacrionic site of Cahokia was large and advanced. They had a human population that was between 65000 and 120000. They had monumental buildings,some of which were on the scale of the Maya or ancient Egyptians. They had social complexity and exlarged trade that was reflected in the presence of elite personages and their goods, such as embanted warriors. The population of Cahokia was larger than London at the time. The manmade North American old is not disease free. They had low populations before the Europeans explorers came to avoid diminishing population. Critics have oversimplified the comparison between the American east and the east a of Paris at the time.

In conclusion, Cahokia was very important to historians and scientists because they were a mulitcultural civilization, they had a long distance trade, and Cahokia was a large and advanced site. They found a variety of things at Cahokia that supported that they were very well advanced. From one category they were more advance than the other but they were the upstander from the other and they allowed people to come to Cahokia.",1
"The face on Mars is a natural landform. In the article it states""The Face on Mars is located at 41 degrees north martian latitude where it was winter in April '98-a cloudy time of year on the Red Planet."" A lot of people believe it is a natural landform but some people think it was put there. Some people think there is life on Mars. Do you think this face is a natural landform or a sign of life on Mars?

To you this might not be interesting but you will read about it everywhere. In the article it states""The 'face on Mars' has since become a pop icon."" The news is everywhere in places you might not expect! I think the scientists are excited about what they found. Did you enjoy hearing all the news about the Face on Mars?

Were you ever reading a book or watching a film and you came across this? The article states"" It has starred in a Hollywood film, appeared in books, magazines, radio talk shows-even haunted grocery store checkout lines for 25 years!"" People could just simply sit down to read a magazine and fined this amazing news. Someone could jump in the car just to hear the news that could make your mind race wondering how they found out the news. I wonder how many people were amazed by this news!

In the article it states""Scientists figured it was just another maratian mesa, common enough around Cydonia, only this one had unusual shadows that made it look like an Egyptian Pharaoh.""

This states it unually is common around Mars. People think it is just a landform. In the article it says it is hard to find the face. Everyone seemed excited they found the face on Mars!

In the article it states""Some people think the Face is Bona Fide evidence of life on Mars-evidence that NASA would rather hide, say conspiracy theorists."" People think there is life on Mars. They dont believe that the face is a natural land form. Many people I bet still wonder how it got there. I think this face is a natural landform.

In conclusion some people believe it is natural and some don't. People weren't the only one who thought it was life so did some scientists. The other scientists say it was a normal thing on Mars. Do you think it was life or not? I think the face is just a natural landform to Mars!",0
