text,generated
"Some historians believe that law enforcement is a science. One day is valley montis is saying that law enforcement is a science because there really is not a steady pattern. Helen speir is saying that his many speedy retrial are possible becayse police dis not collect all of the facts, and detectives have gotten very good at putting cases against individuals who deseves being in jail. Prosecutors have to make sure that there is reasonable doubt after the judge decides if there is enough evidence to go to trial. One day in williamsburg, virginia after gavin lee and his cousin, cyril williams found somevery old bones along the edge of a construction site. Besides science another huge reason to why law enforcemnet is not a science is becuase of human error. All of these report says that lawenforcement should not be counted as a science because there is not a correct a steady pattern. Another reason is because of freud biases becasue you may think the evidence supports you but it may not and officers can only look for crime in a certain ways.",1
"Everyone nowadays is so used to driving a car here and there even if it would just be five minutes on foot, but what if you started limiting your car usuage? Making your feet be your gas instead of a pump when the distance is close enough, and even biking occasionally. Limiting car usuage may sound like a bad thing, but it has many advangtages such as reducing pollutin, increasing saftety for human beings, and even opeing options for alternative transportion.

Cars release a great amount of polluants into the air increasing smog in some areas worse than others, like in Paris, China, and other places. Providing or opening your mind to other ways to get from one destination to the next, would reduce the smog thats in the air. This simple action as close to 70% of the population pitching in can result in a healthier environment, and some people may agree with Heidurn Walter. She says ""When I had a car I was always tense. Im much happier this way."" Not only that, people who do not agree or get rid of their transportion vechicles will be fined. For example, in Germany you have to pay $40,000 if you want to get a car owner space and this does not include the money you have to spend on your house. Than, in Paris 4,000 drivers were fined $31 dollars after not leaving their cars home after a public annocement was made to do so. This shows that opening this can increase health, or make an environment cleanier. Plus, you actually inforcing something that is good for the environment will get people to participate, such as a fine.

Hearing engines roar and cars zoom pace is a sound all too familar with citizens who walk or ride constantly. It can be quite on the thrilling side crossing the streets or even walking down a busy rode when you know being hit is a possibly. Limiting car usage can decrease the risks or heavy weighted vechicles hitting biking, or walking citizens that dont have a chance against the weight. This increases saftety, bumping into another human or being nugded by a bike wont affect your body as much as a 500 pound or even heavier car crashing into a 100 pound person. Like, Carlos Arturo said ""It's a good opportuinity to take away stress..."" meaning the stess that comes with a car. The money for gas and the risk or hitting someone or being hit is taken away when on foot or on bike. This shows limting car usage isnt only increasing the safety or people walking or biking, it also takes away stess factors like money, fixing a car if it needs repair, and other factors.

Finally, having alternate forms of transportion can open your eyes to a whole need world. Instead of constanly beiong locked in your 4 door honda prison or your house you're outside seeing new people and increasing social interaction. Not only this, but you're getting excerise and maintaining your health or builing it. Which is another reason to limit the amount we use our cars. This shows that doing so can not only increase saftery, and money, but health and social oppurtunitys.

In conclusion, limiting car usage has many advangtages even if you dont realize it and our soiciety could benefit a lot from it. Like, when it comes to the safety of the next generation, the present, or the previous. Than, it can even take away stress that come with a vechicle and even increase health and social gathering.",0
"In recent years, many industries have embraced the idea of using robots to complete everyday tasks for humans. However, some argue that this is not a good thing at all. They argue that finding new things for humans is better because it increases our intellectual./ creative ability. They also argue that using robots in everyday life is overusing their ability and can be a waste of time and money. The truth is, there is no right answer to this question. Using robots is necessary for us as humans, but too much usage can limit our creativity. We need to find some way to continue using robots while instilling creativity in the human minds.

Within the novel ""Feed"", by M.T. Anderson, excessive usage of the ""feed"" has limited the thinking capacity, creativity, and intellectual ability of the human brain. Anderson displays this through the main protagonist, Titus, through his choices, his thoughts, and his actions. Anderson does a phenomenal job of illustrating that choosing the easy way by becoming dependent on anything can negatively affect humans. The idea and the importance of not becoming dependent on technology is one displayed by Anderson in a futuristic society doomed by its own tendencies.

As humans, we need to be aware that depending on anything can and does have consequences. Although the ""feed"" may benefit us, feed safety does not come guaranteed. In ""Feed"" by Matthew Tobin Anderson, Titus and Violet both suffer the real-world consequences to a dependency on the ""feed"". As we indulge in what technology has to offer, we must be aware, but also be wise and know when to get off line.",1
"Transportation is the second largest source of America's emissions (Rosenthal 34). Global warming is becoming more of an issue as time goes on,  part of this problem is vehicles and their pollution they let off. People are getting more and more worried about this as temperatures continue to rise on Earth. They are trying to do something about it. One of the more popular suggestions to help solve the issue is to limit car usage. I know, it seems pretty bizare due to the fact that some towns, such as my own, do not have everything citizens need within a walking distance. Benefically, ""stores are being placed a walk away, on a main street, rather than in malls along some distant highway.(Rosenthal 6)"". It is thought that it will ""drastically reduce greenhouse gas emissions from tailpipes...Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe... and up to 50 percent in some areas of the United States (Rosenthal 5)"". People also are not putting forth an effort to help decrease the pollution by buying hybrids, instead they buy Diesels. Diesel gas has more pollutants then regular gasoline.

Safety is another reason to reduce car usage. Think about it, if pedestrians reduced their car usage by 50 percent the percentage of car accidents would also decrease. This could save many people's lives; animals as well. Rosenthal said, ""Cities could become denser, and better for walking"", which also makes it safer. To go along with saving lives lets mention health. Americans are getting more and more unhealthy and overweight. It is a rising problem in our country. Many people die from it everyday; obesity can be stopped. One way to lose weight and get in shape is exercise. Imagine how much better shape Americans would be in if we actually had to walk to the grocery store or McDonald's. It would make us think ""do we really need that?"". Those extra burned calories count, sitting in a car does not burn many calories.

Traffic jams are aggravating to most people, with the decreasing number of car owners time is being saved. There is less traffic. Andrew Selsky studied car-free day in Bogota, and he stated ""rush-hour restrictions have dramatically cut traffic(28)"", this means time is being saved and people are getting to their destinations faster. Another idea was said by Carlos Arturo Plaza ""it's a good opprotunity to take away stress...(Selsky 24)"". Congestion stresses everyone out, whether running on time, running late or just taking a leisurely drive. It makes everyone stress. Congestion actually decreased 60 percent in Paris (Duffer 14). Heidrun Walter also said ""When I had a car I was always tense. I'm much happier this way.""

Limiting car usage helps a number of problems throughout the globe, such as to save time, conserve resources, lower emissions, improve safety, and even improve your health (Rosenthal 43). You may wonder what other ways are there for you transport to the places you need to go. You could walk, jog, hike, bike, skate, or take public transportation. There are so many options and you have the opprotunity to meet new people and exercise if you're having a busy day. America should try it out just for a day and see what it leads to.",0
"Sporting events are always a microcosm of the world. The great events that happened in 2013 definitely mirrored the world. In many of the major sports such as football, basketball, and many others the sports worlds showed many great rivalries throughout the year. In addition to many great rivalries one of the greatest moments of the year was when Jason Dufner won his first major championship in golf.

The Auburn and Alabama rivalry is undoubtly one of the biggest rivalries in not just the state of Alabama, but in all of college football. The two teams had a meeting in november where the game came down to one of the most shocking endings in football history. Alabama attempted a 57 yard field goal with just one second remaining, however, the kick fell short of the uprights and Auburn's Chris Davis caught the kick in the back right corner of the endzone. Davis then ran the ball from field goal range into the opposite endzone to give Auburn the victory. It is certainly fair to say that this rivalry game ended in a huge play.

In December the world of soccer saw one of the greatest rivalries of all-time compete in a game. The two teams in the game were Spain and Brazil, and the game was a re-match of the previous game. The game was certainly a huge game internationally, and the winner of the game would become the Free Cup champion. Spain and Brazil have both been very strong soccer teams for the past decade, but Spain has been the powerHouse. However, Brazil defeated Spain 3-0 in the game to end their dominance of international soccer. The Bronaldos showed that they are definetly still a powerful international duo, and their individual growth as both soccer players and persons is certainly a microcosm of what the world is all about.

Although many great rivalry games happened during the year, Jason Dufners win in the US Open was certainly the highlight of the year. Dufner had never before won a major championship-winning the US Open was the greatest moment of his golfing career, and he finally broke through in 2013. The US Open is one of the four major championships in golf, and with his win Dufner became just the 13th man to ever win this golf tournament. Dufner definitely worked past a lot of adversity during his weekend, and winning the US Open was the perfect growth opportunity for him. That is the reason that Jason Dufners win was one of the greatest moments of 2013. All of the great sporting events that took place throughout the year were definitely full of many great rivalries. However, Jason Dufners win in the 2013 US Open golf tournament was certainly the highlight of the past year.",1
"Phones and Driving

In these times, phones are a huge distraction while on the road of driving. A Georgia law was made that drivers are to have a phone holder while driving in the vehicle, but there is still a large abundance of deaths in due to car accidents. According to research conducted at Children's Hospital of Philadelphia (CHOP), teens who do not frequently use a phone while driving believe the benefits of putting away their phone while driving outweigh any drawbacks. In my opinion, I believe that phones should not be allowed of use during driving because it is inconsiderate of other drivers, it is illegal, it increases the number of deaths per year, and because it's a myth of multitasking while driving.

One reason I believe that phones should not be allowed of use during driving because it increases the number of deaths per year. For example, cell phone use while driving statistics and texting and driving facts show that this behavior is common and dangerous for teen drivers. Distracted driving is dangerous, and cell phone use while driving is a major factor. In 2018 according to the National Highway Traffic Safety Administration, distracted driving was involved in 2,841 motor vehicle crash fatalities. Among those killed: 1,730 drivers, 605 passengers, 400 pedestrians and 77 bicyclists. Knowing cell phone use while driving statistics and texting and driving facts may help people manage a dangerous crash risk. Though texting and driving caused many injuries and deaths, there are still people who don't think it's a problem and are confident that they can use their phone and drive simultaneously. However, 34% of teens aged sixteen to seventeen spend about 10% of their driving time outside of their lane. This affects other people who are driving and can cause the deaths of innocent lives.

Another reason I believe that phones should not be allowed of use during driving because it is inconsiderate of other drivers. The consciousness of events happening around vehicle has a huge impact on driving. It is necessary for the drivers to monitor outside events and their possible impacts on driving. Using cell phones make it difficult to keep an eye on the outside events. Negligent behavior is highly immoral and unethical as it exposes human lives to a huge threat of accidents that could ultimately lead even to death. Now, a new study indicates that damn near everybody uses their phone while behind the wheel, damn near all the time. Using sensor data from more than 3 million drivers and 5.6 billion miles of trips, driving analytics company Zendrive found drivers are using their phones on 88 percent of their journeys. The average driver spends 3.5 minutes on the phone per hour trip, a stat that sounds worse when you realize just a two-second distraction increases your risk of crashing by 20 percent.

The last reason I believe that phones should not be allowed of use during driving because it's a myth of multitasking while driving. Multitasking is valued in today's culture, and our drive for increased productivity makes it tempting to use cell phones while behind the wheel. People often think they are effectively accomplishing two tasks at the same time. And yes, they may complete a phone conversation while they drive and arrive at their destination without incident, thus accomplishing two tasks during the same time frame.",0
"There are many different animals in the world that some people do not know about. They come in all shapes, sizes, and colors. One of the groups of animals that people do not know a lot about are sea cucumbers. Sea cucumbers are warty-bottomed creatures. They can be long and narrow or big and as big as a can of soda. They also have many different patterns and colors. Sea cucumbers have live all over the sea floor. They live all over the world accept for the higher latitudes. They even live in sand, coral reefs, seagrass, under rocks, and even in-between little grains of sand. These creatures feed off of stereo and bacteria or particles in sand. They can feed for about two hours, after that they just lie there motionless. They can even eat with bubbles. They take in water into the mouth, blocks off the water by using their tentacles, squirt the water out, then eat the particles with a mouth. No matter there has been different types of eating each species has a different type of plan of attack. Some sea cucumbers eat floating particles, while other eat whatever stays on the sea floor. Some even swim in order to find food. There are even a few that swim all of their adult lives. They are even a few that live a little longer then other. Some living up to 30 years. They go where the water carries and have no struggle to eat wherever they are taken.

This high-quality essay well explains sea cucumbers. They go in depth about where they live, how they eat, and the different types and colors. The author also give lots of different examples to go aloing with the inromation, like telling how long they gain eat for, what and who they gain eat, giving examples of how some search for food, and even giving examples of how long a few tube-like animals can live. DNA barcoding is and its purpose is to tell apart any type of living organism by using its DNA. It can be used whenever and wherever you want to use it and it will never fail you. The purpuse for using it is to better understand the structure of DNA and to also figure out how their is so many different creatures alike. The author also tells us how this idea came to life and how scientists began to figure out how it works. This author then gives a few example of how it can be used and why. So whenever anyone want to tell apart and two organisms whether they are plants, animals, or even inhrsects, they can always use this cours to do so.

This essay explains DNA barcoding and its purpose in great detail. It talkes about the benefits of it and the reason for using it in our world today. The author even goes into detail about the DNA and how its benefits us and how useful tt can be. They also tells why and how it all began and gives a few examples to go along with every last one of the author's ponts. This is a well organize high-quality piece of writing that was so interesting that I did not stop to take a breath while reading it.",1
"The advantages of limiting car usage is that many people needs a car for certain reasons and some may not because they would rather walk, take the bus, or may ride their bikes. Having a car may come in handy to some people because they are organize to have summer jobs and have social life around where they can walk and take public transportation or may even car pool with friends. People who do live in cities often take the bus, walk, and cabs if needed to.

Not all have cars in big cities because it cost more for gas and some probably can't drive. Since driving is becoming more big in life more teenagers and young adults are driving more often. Living in the suburbs you'll will need to drive because everything isn't close by each other it's more distance so maybe you'll probably have to walk or may ride a bike to get where your trying to go.

""With all these changes people who stopped car commuting as a result of the recession may find less reason to resume the habbit.""  Well because they may feel that having something to do with a car may cost them alot. Not alot of people can afford cars and what the car needs for it to work properly instuff. People who did have a car were always intense because they never knew what can happen with the car.

Transportantion for America is a fast growing coalition of hundreds of groups in the United States. They want people in the community that live in the suburbs to pay more because using a car cost more than living in cities in that when your living in the cities you really wouldn't have that much to do because it's walking distance.

If your living on an island you probably wouldn't need a car that much because everything is like near or to close. Having a car on a island isn't really much needed to be honest you would barely use it which would be a waste of money for half of the stuff you may use to get on the car.",0
"The place I like to relax is Dillon Beach , California. The beach is not to crowded it is very quiet and peaceful. The waves are not rough, they are calm, it is a great place to swim. They have an abundance of seashells and it is near by a campsite . The kids have a great time on the beach ,and there are surfers but their are in desolate areas in the water. It is a great place to go fishing you catch a lot of things if you go about 7:00 in the morning. The fish do bite off the hook so be carefu. That is why i like to relax at Dillon Beach in California .



Vaughn 3",1
"In my personal opinion, I believe a computer that can read a humans's emotions by just the picture on their face, would be a great idea for children. "" A classroom computer could recongnize when a student is becoming confused or bored"" that detail would be exstreamly valuble, if it became real in the future. ""Then it could modify the lesson, like an effective human instuctor"". Can you imagine of how student problems can solved, now with this new piece of technology?

However, a good side may also have bad side. Technology is still growing and becoming more useful then ever, we use techology everywhere, for daily life plans,communicating,playing games even shopping. With those pros, come with cons, technology also has become a tool for unkindness like cyber bullying, not only that. But sick minded people, who find ways to spy on others inside their private homes through their computer cameras. Yes, their are simple remedies, like put your computer away with the top down, or when your on soical media. Don't give friends your password or post anything you know would be harmful, so a perosn can hack into it, connect to wifi's that don't allow EVERYONE to connect to them, because (it does'nt happen all the time) a person with the right system can see what your doing on your phone.

In a conclusion, my point is now, that scientists want computers to

""'calculate' emotions"" . Hackers COULD find a stronger way, to make things dangerouse for people by reading their emotions through the person's private computer (unless this idea only stay in school sytems). Now, I know I may sound paraniod or even carzy, but if we're honest technology is scary. Not saying we should never use it or through it away, of course not ,it's become people's life blood now, we it for everything. More over, it's the people behind the techonogy that do the harm. Not the technology itself. I just really don't want to give more unkind people a better chance of physicaly or emtionaly hurting someone.

At the end of the day, I just don't want to give more unkind people like bullies,hackers and others be given a better chance of physiaclly or emitonaly hurting someone. It's great if scientists to come up with new ways to save people through techonogy, reading a perosn's emotions can fix things and not just for children but young adults, adults the elderly .Even people with specal dissablities, if their being tested, a computer can tell if they understand through the emitionals they give infront of the computer. I just want it to have a postive effact rather then a negitve one.",0
