text,generated
"The CAR would be much faster if it had been optimized for automotive use. Stated in document A, it says ""The reason the car looks different-is because it i designed to be lightweight wind-powered vehicle (emphasis added)."". Since the car was only designed to have a very light structure, be efficient, and to be wind-powered, it would be much easier to derief or even-destroy with one wrong move. In document C, it tells us that the car would have crushstructual which would take weeks even months to repair, and the driver would most likely die. Since the safety of the human driver is car's safety too, we would have to slow down the CAR tremendously to ensure the drivers safety. Onically, a faster way to build and prepare for the future is to to slow down the CAR, or the ""Common Automotive Reigon."".

Even though the CAR is an efficient way to travel and does not generate pollution, it was never a priority for this project. Our goal was to ""design a global research campaign to capture, archrive, and share the surface of Mars-and to test new technologie that may streneh future human expedition needs (quote from the Objective section)."". We have managed to complete that goal as of late because our vehicles and all of the equipment we use is only transporting without displaying the uses of what we have built. Because the point of this project was not to have fast transportation.

A human named Tate R. decided to put himself in the shoes of experiencing what driving in Mars would be like. We are currently in america, and he started the drive in Los Angeles in the Mojave Desert, California, and here are the words he wrote: ""The truth is:we are on our way to recreating the smooth, life-is-tweet scheduling of an freeway commute, Earth to car, minus the exits and billboards, five mundane work days zipping past at Martian velocity."". It explains that the purpose of not stopping by any means and speeding has been cumplished, but that is not the purpose of this project.",1
"Limiting car usage is a very good idea. With limiting car ussage there are many advantages such as no pollution, decreasing stress and excercise.

First of all, with not much car use you wont have pollution. There won't be any sickness from air pollution. If there arent as many cars then pollution will decrease. According to ""Paris bans driving due to smog"" by Robert Duffer, Paris stopped car usuage due to record high amount of pollution. With this policy it decreased congestion by 60%.

Secondly, with limiting car usage means decreasing the amount of traffic. I know that everyone gets stressed by the amount of traffic there is on roads. I hear everyone talking about it. According to ""Car-free day is spinning into a big hit in Bogota."" by Andrew Selsky, decreasing the car usage increases improvements in the community such as new sidewalks, and a big change in traffic times for the better of course.

Lastly, excercise is very important and could be a major reason why we also stop usign cars. In a car you dont get to enjoy outside or even relax. With a car there is a higher percentage for a crash and most crashes are deadly. But if you start walking to school or work or church, you can get your excercise and also get some fresh air which includes Vitamin D. According to Mr. Sivak in ""The End of Car Culture"" by Elisabeth Rosenthal, he says that his kids ""can walk or take public transportation or car-pool with friends."" Just by giving up a car does not mean that you have to give up having fun.

In conclusion, a decrease in car usage would be a very good thing. We could all get more excercise, decrease pollution, and decreasing stress. What's better than decreasing more stress than you already have? Nothing!",0
"The concept of the facial feedback theory is the conclusion of emotional theories having to do with effects of a mere smile. By smiling, the human brain communicates emotions to the person, rather than a mirror. An example of this concept would be if everyone on Earth died out, the next civilization to find the Sphinx would see it as a giant building of sadness due to the frown, even though we interpret it as a great piece of art. For thousands of years, emotional theories have been developed over descriptions of the most complicated thing on this planet: the human body. Charles Darwin even proposed a theory, much debated, that facial expressions evolved from animals. Today, one of every job and something we use to communicate with people far away depends on the expressions of humans: software.

Sophomore Pedro Domingos and his team of computer engineers at the University of Washington have come up with a software that recognizes hidden emotions. This software reads ninety percent of the human emotions by how much they smile, and even how much they squint their eyes. Mr. Domingos himself blushes and tapes his face to teach a Physics class a lesson on emotion recognition. Body language becomes a thing of the past and so do lies since this software becomes a regular household piece of electronic. Humans even start to have trouble interpreting emotion correctly because the human interaction has become a thing of the past. Today, bread has more emotions than people, and it all traces back to a single idea by Darwin.

The downfall of Emotional Era hasn't encountered much problem except for a slight misinterpretation. Although the idea is creative and unique, the time and effort put into spreading this fad could have been saved and used elsewhere. Brian Merchant uses ""Dodge's marketing machine"" to promote the newest Care application that ""doesn't just tell you what your friends are feeling. It catalogs and charts your mutual mood data...then uses it to predicts future mood valleys"" in a way that not only helps you, but benefits Dodge. Care began because ""people were looking down and typing on their devices -- even if someone they loved was nearb"". Although the younger generation may find this new concept exiting and unique, the emotional theory of the modern generation is solely the time spent thinking of new article ideas and coming up with Care updates without even considering the true emotions behind all that handy technology.

Human emotion is a beautiful concept that has been the inspiration of thousands of movies, paintings, sculptures, and even technological revolution. The way our timy facial muscles twitch and turn into millions of expressions throughout a lifetime can change the life of ourselves and others. Even though the concept of emotions and ideas of the past century has been carried on beyond the stratosphere, do not forget the unique beauty that lies behind every eye and beneath each smile that belongs to humanity and its billions of emotions.",1
"Dear Mr. Senate, I believe that we should change the Electoral College to election by popular vote for the president of the United States. I think we should change it because it's unfair to voters, you can't trust that the electors will vote for who you want to vote for, and then there is the disaster factor'.

First off, the Electoral College is unfair to voters. As Bradford Plumer pointed out in the article, The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong,""The electoral college is unfair to voters. Because of the winnertakeall system in each state, candidates don't spend time in states they know they have no chance of winning,focusing only on the tight races in the 'swing' states.""So basically what he is saying is that if one state already has a lead and the candidate has no chance of winning he isn't going to focus on them. The candidate is only going to focus on the states where he has a chance of swinging the vote towards himhence the term swing states.For example during the 2000 campaign, seventeen states didn't see the candidates at all.

Second of all, you cant trust that the electors that you vote for are going to vote for the president you want. For example, what if you want to vote for Obama and so you vote for the elector that says he will vote for Obama, but then when its time to vote the elector changes his mind and she votes for rodney instead. Now what? You put your trust in one person and she didnt vote for who you wanted. Now you might have to wait another four years to have a chance of getting a different president.

Last but not least, one of the single best arguments against the electoral college is what we might call the disaster factor'. In the article, The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong,it states,""Consider that state legislatures are technically responsible for picking electors, and that those electors could always defy the will of the people. Back in 1960, segregationists in the Louisiana legislature nearly succeeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy. In the same vein, faithless electors have occasionally refused to vote for their party's candidate and cast a deciding vote for whomever they please."" The oppsong claim states that we should keep the electoral college. Some reasons stated in the article, In Defense of the Electoral COllege: Five reasons to keep our despised method of choosing the President,are,""A dispute over the outcome of an ELectoral College vote is possibleit happened in 2000 but it's less likely than a dispute over the popular vote. The Electoral Colllege requires a presidential candidate to have transregional appeal. The winnertakeall method of awarding electoral votes induces the candidatesas we saw in 2012's election to focus their campaign efforts on the tossup states. The elctoral College restores some of the weight in the political balance that large states by population lose by virtue of the malapportionment of the Senate decreed in the Constitution. The electoral College avoids the problem of elections in which no candidate receives a majority of the votes cast.",0
"The racial caste system is an important system to stop people from having emotion or racial equality. ""War on Drugs"" is one of the main things to keep the racial caste system in place, because the cops arrest more colored people then whites. The police does not arrest all colored people, but arrest a high number of them. Another reason to keep the racial caste system in place is because of deporting imigrants. In the article ""The Racial Caste System"" the author stated, ""We have developed a massive system of imprisonment, unlike any other country on the planet: in teh past two decade we have imprisoned more than ten million people. The World. On page.

Even though the Europe can learn a little from some things America is the opposite becasue all the people in power want to keep the system in place. With Barack Obama deporting almost 2 million immigrants it shows us he wants to keep the system in place. It is not only him wanting to keep the system in place, but a majority of Americans.  ""Public opinion surveys on prison and the criminal justice system were largely unchanged by the recession and remain where they were in 2000 - three quartersl of those surveyed say that crime is a ""very serious"" or ""fairy serious"" problem."" The United States does not only focus on arresting people, but has ""the more than 60,000"" people in solitary confinement both each one has their own cell. The United States has the racial caste system in place becasue enough people using solitary confinement focused only on the imprisonment.

Since the United States has the racial caste system in place because of the imprisonment, how do we not realize that all the problem we are faceing with crimes is because we have the system in place? There is no way to lower or prevent the crime rate from keepin gup because we have the system in place. We started off lower class area to be ""run down"" becasue nobody would want to be part of it, but it only took ""twenty-five years"" for the stereoty[es to be broken enought with ""some of the trendiest restaurants in Manhattan"" are located.",1
"The face that was discovered was not created by aliens. It was actually a natural landform. This was also proven by research and people taking pictures with high powered and accurate cameras.

NASA descoverd that the face wasn't actaully a real face. It was a land form it was proven that it was a huge rock formation that resembles a human head. Also it was formed by shadows which made an illusion of the face to have eyes, a mouth, and a nose like a human does.

Also Michael Malin and his very powerful camera took pictures of the face. He discovered that it was really a landform and it wasn't created by aliens. But poeple didnt believe that it actually was a land form because it was very cloudy near the planet mars. So Malin and his team, took another picture they discovered that the landforms were actaully common to a landform in America.

However, the face triggered a lot of attention. The face became very popular in America. The face appeared in movies, book, magazines, and also on radio shows. People started to think that the theoy was true because it was featured in things that people see or watch everyday.

In conclusion, The face was proven to be a landform after all. NASA discoverd that it was a rock formation, also Michael Malin and his team saw that it was a landform by conducting a study twice.",0
"The adjective retrieves is the defining word for paragraph two, describing how the thoughts are called back. Of four possible meanings of comprehend in this conteaxt , paragraph four get the point; dogs comprehend scent far better than humans do because they perceive it more directly. Although the vast majority of the human brain is devoted to sight, our least acute sense, the two poorest human senset sight and smell are actually related, operating on the same principle: the more receptors, or sniffers, the better. Smell is the archaic sense; over millenia, our ancestors' survival depended on sniffing out the enemy, prey, or wild berries that could be found in dense underbrush. As we learned to walk upright, towering over others, our noses sank ever closer to the ground, and our visual aperatus increadingly overshadowed our sense of smell.

Scientists now believe that one reason dogs can sniff out cancer is that they can smell the volatile organic compounds exuded by malignant tumors. Dogs can recognize the smell of a number of illegal drugs even when the drugs have been diluted to concentrations as low as a few parts per billion in aair. Authorities in New Zealand have enlisted a folding sniffer dog named Pesto to combat smuggling of avocados and other produce; he can detect fruit scent on people or in luggage that is not visibly contaminated. Burglars sometimes advise clients to have canine units check their houses before installing electronic security systems, in hopes that even if the dogs miss the scent of the humans, they will scare off robbers by their mere presence. A hominid struggling to survive in dense foliage or to stalk prey cannot unbutton and remove his Smell-o-Vision nose. When considering the next human sensory apparatus, designers of forthcoming virtual-reality devices are unlikely to add sniffing to the array of seeing, hearing, and sometimes touching, plus taste for the most advanced devices.

The central idea is how humans and canines compare in retriving scent, and uses dogs enhancing of scent to help support. Humans have the poorest sense of smell then any other animale that retrive scent. Obviously, that is not suprising when estimating the fact that humans rely on sight most of the time. Dogs, on the other hand. are the exact opposite and rely on scent the most. So when comparing between humans and canines, the sensory that should be compared the most is retriving scent.

In the sankara debate we learn that scent changes slower than what humans percieve. Because humans eyesight is not very sharp, our sense telines with our eyesight. When we are blind to something we sometimes need the scent to guide us, so not only does it help to see ares more clearly it as well lets us agnowledge if were somewhere near it's location because during the distance we can pick up it's scent. Our sense of smell has such a deep connection to our survival.",1
"Phones & driving

Why shouldn't there be any phones while driving there could causes different things to happen.

Cell phones while diving has been a big problem in different type of forms . There would always be accounts because people would drive while on the phone and that's how you get in big accounts there would always be a account once a day people would be on the phone . And people that drive while on the phone they would talk on the phone or play a game while driving or texting while driving and that should not be done because of all that can happen in a minute or less that's how you can get in accident . But naw police if they see you doing all that they can give you a ticket if you are on the phone while driving. Bring able to pay better attention , being less likely to have a crash , following the law so there wouldn't be anything happening to other people so you have to be carful of you and your places around you at all times because you don't want anything bad happing around you ."" Each day, 11 teens die in crashes caused by texting and driving . 2.35 million people in the US are injured or disabled by car crashes every year. More than 330,000 of these crashes that cause severe injury are caused by texting and driving .''

We should have not have people on the phone while driving . Because we don't want big and bad things happening to people when they don't need it we want everyone to be okay . We want everyone to drive safe and phone & driving or not a good thing to be doing we want to get away from that we should not Allow that to happen no more texting or on the phone while driving. You can only us your phone when you are finally parked somewhere. But just always be concerned of your surroundings . Because we would not want anything bad happening to nobody around us we want everyone safe . And phones/driving is a United States law because it's not allowed to phones and drive and if they see you like the police they would Give you a ticket. But always more remember to not text and drive .

But always remember that you should not be on the phone while driving because that's is not safe for you and the people around you . But also this should stop because it has been happening a lot .",0
"If you take time to think about what you have seen in a day, the people that you interact with, or have offered you service, are you lkely to analyze their emotions, or how they are feeling, based on their looks, statements, or the tone of their voice? Maybe, because people analyze others' emotions everyday, and most people are obsrervant. Many people have been told that beauty is not what is on the outside, it is what is on the insiode. Therefore, automotive manufacturers can argue that the technology they are creating for cars are to improve the car, and to help the car with it's abilities, not to focus more on the driver's and passenger's beauty.

Before reading the 3D-LiDAR sensor was going to be used for a car, which was unlikely, I thought that it was the car of the future, which is hoping would not be all about the looks, or the car of the present, which was aware that most people were about the looks. When I saw that Todd Neff wrote that the Volkswagen called it ""a smart car that stands apart from rivals - the first crisp packet car"" and ""could be smarter, not louder, lower, cooler, happier, whatever."", this showed that the new phone was not for the looks of it, it was for the technology dumb people, or even people that care more about technology than look, to access how good the technology of the car was. So, I took two minutes to sit and stare at the whole short essay prompt again, and I thought it over. Even though it is true that the LiDAR sensor is the car of the future, was it build just because of that reason, did we not take another thing into consideration, like that it was ""just another feature for the automotive industry to add on to the future car?"", or did we take many good, or an obvious reason to purchase it, into consideration, and purchase it because you were impressed with the car?

My answer of whether I would think it was a good idea, in my opinion, is no, I would not think it was a good idea to buy the car. Even though the car looks like a ""passenger airplane"" or ""a spaceship with no windows"", it is just another car, minus the fact that it will have flying abilities. Now, the technology help some increase their creativity to create the unbuilt ""typing class"", but that is a mini techonology workshop, or a mobile technology workshop. Ain't no class going to be held back there, it is simply to show off what the car can do. People are already stressing so much about how they look, or how they are going to look, that taking that feature into consideration pointless. Although cars are nice to have, are they necessary? No, they are not. So buying a car simply because you like it, but it is not practical or not a good idea for whatever reason, is not a problem. You do not need to buy a car because you like it, or because luxury cars are your style, or because of the gimmicks on it.",1
"The message coming from these four passages is that with the amount of driving it's causing what some say ""smog"". The ""smog"" is caused by the amount of cars, all the exhaust is bad for the air. In the first passage, second paragraph it states that some people gave up there cars. There's not a lot of driving and there's only two places to park, a large parking garage at the end of the development and if someone buys a space for $40,000 which comes with a home.

In the second passage ""Paris bans driving due to smog"" they enforce a small ban on driving to clear the air of the city. During the couple of day that this occured 4,000 people were fined for $31 for not leaving there cars at home, along with the 27 people who had their car impounded for their reaction to the fine. After five days of no cars, the smog in the air had decreased. After about a week the smog had cleared enough for them to clear the ban.

In the third passage ""Car-free day is spinning into a big hit in Bogota"" it says they went three years with only taking buses or taxis for the Day Without Cars in a city of 7 million. If people drove cars they were fined just like the people were in Paris, only in Bogota it was a $25 fine. Some people in the city of Bogota state ""It's a good opportunity to take away stress and lower air pollution"". New places have been built, old things were made new in this city, it seems to be a better place there.

In the last passage ""The End of Car Culture"" It talks about the driving and the cars in the US. Studies show that Americans are buying fewer and fewer cars, less driving, and less people are getting their licenses as the years pass by. Since 2005 the number of miles has been dropping year after year. many sociologists believe that if this type of pattern continues it will have benefits for the carbon emissions and for the enviorment around us.

As you see there are many differnt things going on around the globe that have to do with the amount of driving and how it's not entirely good for Earth. In some cities the amount of smog has decreased, some cities have become better with new buildings and things that were rebuilt. In one of the cities people enjoy the ""Car-free days"" it relieves stress in people and helps clean the air of their enviorment. There are many different ways that limiting car usage is an advantage to us. Less stress, cleaner air, and a better enviorment.",0
