text,generated
"Despite computers and technology advancements of the like, I believe that it is impossible present a similar type of technology that can mimic the veil. This technology that is found in the advertisements not only recognizes emotions put forth b the human eye, but it insantly communicates them as well. Even though it might be plausible to recreate such technology, would it be more beneficial than not?

The empathetic technology in the world of skin communications is actually somewhat plausible. Researchers have created a form of technology which so appropriately named ""the silicon skin"" which is simplar to the technique used in the SED's of the Hawaiian students in displaying human intrests and emotions. Such technology is extrodinary. However, the question still stands: would it be worthwhile to have?

In my opinion, I believe that such technology wouldn't be nescessary for the common good of man. Reason being is that this process would require humongous computers that couldn't be implemented in daily life. More importantly, however, is that the classroom and teachers cannot be replaced by some fancy computer. While I find it necessary for the advancement in tec.hnology to have computers in place of the human invrioment, it would be ludacris to put them inside of an eduaction facility. Teachers and teahcing are essential to the memorization and growth of humans and taking that away is a cataclysmic mistake.

When you think about it, the skin reader is a great idea for one reason and one reason only: therapy. The implementation of the psychologist with the sed has proved to be fruitful. In an article, written by Elizabeth Barber, it states ""Face-reading technology won't replace therapists, as CAT scans have not replaced chiropractors, Vishal Sikka added. And despite the rise of virtual social networks, human beings will continue to gravitate toward real-world contact, exactly as we avoid these soylent greens of the future"" but the article doesn't state is the purpose of the skin reader in therapeutic happiness sessions.

All in all, the skin reader is both plasuible and a waste of time. It would not benefit teenegers and adults to see emotional states in classrooms and hospitals, however it has been proven to be very helplful in therapy which could really help people. But in reality, is anything ever ""just black and white?"" It is impossible to have a clear-cut answer pecause it depends on the situation.",1
"There have been many claims about the Face being a sign of intelligent life forms on Mars. The Face is not an extraterestrial artifact. It is just a natural landform. By looking at the images from 1976 and 1998 I can see where someone might mistake it for a humaniod face. The images are a little blurry and because of this you can see what appears to be eyes, a nose and a mouth.

Upon closer inspection of the 2001 image you can see it is just a natural landform such as a mountain that formed from the wind blowing sand over the years. NASA has done scientific research to prove to you that the Face isn't really a face, it's just a mountain that resembles one.

There have been many claims of extraterestrial life forms on Mars. Most of these claims lack evidence. There may still be life on Mars, but we have yet to gather any real evidence. I assure you that the Face is nothing more than a natural landform that shadows had an effect on to make it appear to resemble a monument. If it wasn't for the high resolution camera that was used to take the 2001 image of the Face, we might still believe it to be an extraterestrial monument.",0
"Even though the act of the Venus of Willendorf may seem as a designation of a simple role of women, it does notmena that this claim is true for all of prehistoric society for the reason that historic canister art only shows one type of view and is mainly made by male or has males as its creators. History cannot be derived or strictly held in past beliefs since history is a living concept that changes everyday. This also applies to how society was or is. Spreading a bunch of claims or hypothesis of ""evidence"" that comes from limited ""history"" is not the best way of sharing this information. Replicating claims uf anti histericfeminist views can lead to loss in certain appeals and merits.

It's also important to recognize that future archeologist should not know what the president's counselor thinks about other forms of art or what a description could be since future archeologist might come across this message mor important art that has certain meaning behind it. Inaddition according to ONI the passage states""If, 20,000years from bow historians think Leonardo's ""Mona Lisa"" wasa close approximation of early 21st speaker, they would bee completely wrong.""

Following that the author of Sorce three orginally belived based on aritficat 'X""  which couldv'e Identified""The exmaple buries Vaub-d-Alias. was dis supplies in National Geographic as ""The Mona Loia of the Caribbean""'"" According to ONI, they stated that although these carvings look to be the works of an ancient Michaelangelo, they're likely a Paleolithic ""Comic Book"" starring the gender-religious insiders of Stone Age Society. Astrooimist William Hartmann agrees with ONI, he hypothosizes that these works of art are only murals. Murals were heard of in ancient Rome, and there were simply paintings with a fresh. new ""style."" Comparing that to the carvings, these carvings are sculptures with a new, ""figurative"" style.  Carvins such as the ""Mona Loia"" are more likely to be more recent prehistoric sculptures no more than 10,000 years old. Thus his artwork claim ws debunked well.",1
"Why should we study the Venus as a worthy pursuit? going to Venus we will discover a lot of new things that we didn't know about. When going to Venus you can give away the curiosity's that people may have on the planet. But going to Venus could be a risk factor or it can be something that we discover and put it on earth.

In the passage the author states that traviling to Veuins is going to be a challenge but is still wanting to make a pursuit to go. In paragraph five the author states that

''(NASA) has one particularly compeling idea for sending humans to study Venus''. The author states NASA to show that a very big company wants to know what is up in Venus, so it should be studieded. In paragraph eight the author states that ''Striving to meet the challenge presented by Venus has valued, not only because of the insights to be gained on the planet itself''. This shows that the author says taking a challnge is a good thing when you want to find something out, so take challenges. In paragrqph four the author says ''If our sister planet is so inhospitable, why are scientist even disscusing further visits to its surface''. The author uses this to ask a question to have you thinking to show that even scientist are curious about the planet Venus and the readers should be to. In paragraph one the author explains what other people think about they say that Venus is a evening star so the author is saying that there are miths about Venus, so the author trys to explain that traviling to Venus will take away the curiositys so, it might be a new way to discover new things to bring back to earth to share with the world; because it can advance things. The author uses alot of questions to show what he is refering to with traviling to Venus and making the reader aprove with his oppinion. In paragraph seven he states that ''some simplified electronics made of silicon carbide have been tested in a chamber simbulating the chaos of Venus surface and have lasted for three weeks in such conditions. This shows that NASA was conducting experiments where a computer can take such bad climate.

The author uses alot of questions to show that what they are talking about is true and they even had evidence to support there idea. They even used other researchers oppinons like NASA and other scientist to show that they are also on the authors side so should Venus be traviled?.",0
"What could you learn from exploring Venus that you already dont know? Well in this article it says ,"" In 1961 and 1962, the United States and Soviet Union both landed aircraft on Venus. Every day astronauts were able to see the surface for just under an hour. Fruit flie,s worms, and other organisms have proven to survive in the intense heat of the Venus environment."" If people were to go to Venus we could gather more of an understanding about the planet that we can't get from a picture.

Some people might say that puctures could tell us enough information about Venus. They might say that Astronauts should not go to Venus because it could be very dangerous and there is not as much benefit as you think. Well look at it this way, before that you pictured that Venus was such a horrible place but in this article is says that ,"" It's no worse than someplace on Earth."" We called Venus the Morning Star because you can see it if you look at the sky about the same time it says it's 40 degrees Celsius which means it could be close to that.

Mr.Bogarad was the first to do research on Venus for over 20 years. In this artice it says, ""It began at the heightest peak in the mammoth area of mountains called the Maxwell Range-a place called Maxwell Mons. Although his trek is an incrediblly innviative experiment, it's not a vacaton. It's certialy not a joyride."" I think guys should go to Venus to that it wont be as hard of a job as you think.

It was a 6 mile hike he did when he was doing this he was getting tings happening down there on an it was as she was saying, ""I have a volcanoes right beneath me and I can't imagine not running down ther and taking a look!"" So he almost put other peoples lives in danger just to research Venus and he us saying that he loves the fact of going to Venus. This article I feel like showed us a lot more about Venus than we already know. I think it would pefectly fine if astronauts went to Venus and went through the hard challenge.",1
"To many, it is a necessity. To others, its a waste of money. Cars have been a growing industry ever since the ModelT, but over the last few years automobiles may soon start to look like a thing of the past. There have been many efforts to reduce car use because it is better for the environment, creates a more social atmosphere, and the best of all it is cheaper.

Could you imagine major streets, cities, and highways almost deserted of those four wheeled gas guzzlers? Well annualy in Bogota, Columbia citizens participate, or for many ""celebrate"" no car day. Other forms of transportation such as skating, biking, or walking are very common as violaters of no car day face twenty five dollar fines. Many enjoy the holiday like Carlos Plaza, who rode his twoseat bike to work with his wife. It is a day to be socializing with others, not locked up in your vehicle but to get out and enjoy the fresh air before it is all polluted and blown out the exhaust. The day alone has caused a blooming of parks, and restraints throughout the city. With less drivers out on the road, this day is traffic free and extremely safe as well. This is not only a common trend in Colombia, but is beginning to be seen in the United States as well. Teens have begun using their summerlife to being in carpools or riding the bus to not only get around environmentally, but to also meet and be with friends and develop a more social community. This can be seen through carpooling apps and cell phones to arrange other forms of transportation.

Over the years there has been a push to use more ecofriendly cars such as hybrids, or electric cars. But what about not driving a car at all? Many have made this change in Vauban, Germany where residents of this upperclass community have gone motor free, and given up cars. This suburban area alone is a huge effort to reduce greenhouse gas emissions, similar to citizens in paris who have lost their driving privileges due to the extreme amount of smog in their city. By banning odd numbered plates from driving on monday, and even numbered plates from driving on tuesday, pedestrians hopped on trams and bicycles to commute the rest of their day. Each time you firie up your engine, carbon monoxide and other pollution gas is released into the atmosphere, causing a widening hole in the ozone layer affecting Global Warming. In this twoday restriction, smog was significantly reduced throughout the city.

Many gimmance and frown as they fill up their gas tank, knowing they just spent forty dollars on gasoline, and will be right back at the same pump next week. Money makes the world go around, and spending less on cars, highways and other expenses could brighten anyones day. It is absolutely free to get to work on a bicycle, and New Yorks bike sharing program has significantly jumped inthe last few years as many would rather use manpower than horsepower to travel. Not just bikes but other services are cheaper as well like taking the bus, the few dollars for a bus pass or a train ticket is much less than a new toyota. The infamous no car day in Colombia has influenced money to be spent on wide, and smooth sidewalks for bikers instead of million dollar highways. Due to the recession, many are not buying cars or getting their license simply because they dont have the resources to afford one. Some believe the idea of a personal car is impractical says Bill Ford of Ford Motor Company. Bill believes it is best to use the comercial network of transportation for its lower cost, eco friendly, and a safer environment on the road.

Since the beginning of man all forms of transportation have been used, but are cars starting to become a thing of the past? On paper, the idea of not owning personal cars looks great. The environment would improve significantly, daily interactions with comuting to work develops a more social enviroment, and is of course cost reductive. So every once in a while don't be afraid to pedal the old Shwinn or hop on the Greyhound, it just might be better than you think.",0
"The Venus Fly Trap is a very rare plant found in wetlands. It is most commonly found near the Carolinas in bog habitats. A human behavior that supports this amazing discovery is leaving the comfort of dry land. The curiosity that comes with wanting to find something new drives the astronaughts to their limits just to find something so rare.

In the article it states, ""Despite the fact that such wetlands are a little-studied earthly stand-ins for environments on other planets, 'there seems to be these bogs around the world that are [just sitting] there.'"" This statmement sates the fact that these bogs are not valuable to travel to. The only reason why it would be insive is simply for having a rough idea of what it could be. In the article it mentions that it it difficult to see these wetlands because of the dense fog complicates flight paths fot NASA's airplanes. Even though it can't be seen it can still be valuable because it's it gives our astronaughts a challenging and different obsatcle to achieve.

In Paragraph eight it states, ""It's amazing the amount of opportunity that's out there just to see the diversity we have on Earth. I'm sure it's like that too also on other planets."" This qoute is supporting my claim that these wetlands aren't just useless land but they are something myths-busting. My last peice of evidence is that in paragraph nine it describes the wetlands. It says, ""It's a lookout point in Paculsiripata cacata Baja, which is a tounge twister of a hill near the Panam Canal in Panama. Supid fog has reduced visibility to less than 90 feet-meaning I can't even pick out a Venus flytrap bog if it slammed me in the face!""

This peice of evidence complets my claim that they aren't just useless land but they have a purpose. A human behavior that supports this amazing disoveray is leaving the comfort of dry land. The curiosity that comes with wanting to find someting new drives the astronaughts to their limits just to find someting so rare.",1
"Of course, many people from all over the world are using cars for everywhere they go, however Elisabeth Rosenthal, Robert Duffer, and Andrew Selsky agree that the reduction of the usage of cars will benefit us an abundant amount. Therefore, if we all used our cars less, it will benefit our health, benefit our financial problems, and benefit our environment.

Duffer and Rosenthal tells us about how using less cars will benefit our health. It would make us healthier by cleaning the up the pollution and smog in the air. ""Congestion was down 60 percent in the capital of France, after fivedays of intensifying smog.."" 14 This is saying that people in France were becoming significantly healthier in just 5 days without the use of cars. Not only only does it make you less sick, but it reduces stress. It reduces stress because you dont have to worry about maintaining a car. ""When i had a care i was always tense. im much happier this way"" 3 This is saying that its less stressful not having car, and makes people happier. Health is a primary factor in our lifes and taking cars away puts us in a better position.

Rosenthal and Selsky tell us about how using less cars will benefit our financial problems. It would make us more money because they are not spending so much on gas, and components to keep the car in condition to drive. ""recent studies suggest that Americans are buying fewer cars, driving less, and getting fewer licenses as each year goes by"" 29 This is saying that people are not on the road alot, and if people arent on the road alot, they are not spending money. Not only does it save money on cars, but it helps you use other ways to get to places that arent expensive. It isnt expensive because people can find alternatives that dont need gas, and so much maintance. ""In a program that's set to spread to other countires, millions of Colombians hiked, biked, skated, or took buses to work during a carfree day yesterday.."" 20 This is saying that because they dont need to use cars and there are differerent routes to take, the need to spend money on transportation decreases. Money is important to gets the necessities we humans need, so saving is a big deal.

Rosenthal and Selsky tells us about how using less cars will benefit our environment. It would better the environment because people will learn to communicate better. ""Likewise the rise in cell phones and carpooling apps has facilitated more flexible commuting arrangements, including the evolution of share can services for getting to work."" 35 This is saying that people learn how to share and to help one another out. Not only does it help communication, but it also helps helps people get outside and be active. It helps people get active because is they dont have cars, they have to keep themselves occupied or if they want to get to places, they have to walk, bike, etc. ""Parks and sports centers have also bloomed throughout the city: uneven, pitted sidewalks have been replaced by broad, smooth sidewalks.."" 28 This is saying that that the city is working with the people to help make the environment a better place with no cars. The environment is an important factor as well because we have to take care of the place we live in.

In conclusion, Rosenthal, Selsky, and Duffer have shown that the reduction of the usage of cars will help us tremendously, and that having a healthier life, a greater amount of money, and a better environment will change the world.",0
"The ""unparalleled"" first discovery of Venus, according to the author, is reason enough to show that this planet, despite its constant feelings of ""hazy yellow light,"" can harbor the presence of life.

The author solely devotes his argument on lines 34-58, noting that the Veunus' closest orb captures has both its ""rugged highlands"" and ""its...seas."" Futher more, he states.

""Male had his suspicions. Something on Venus was generating incredibly intense, even intelligent heat."" (Lines 62-63)

This fact alone supports his belief of Venus' life capacity, for less than a minute after he makes this notworthy statement, Carlsen lands and is approched by a ""tall, slender, almost perfect body,"" to who has Venusian origins, but has only one of his kind on his craft.

This story accuratly shows the capacity of life on Venus and is a perfect subject, or example, for our cause of studnet awareness and involvement. Just based off of infomtion aquired from the text, we can reasonably makes guesses as to where the author is goning, what he is talking about, and the rest of the Text's relevence.

So my first statement which supports the connection between the excerpt and the ""Cause"" can be justified. If comparing our insights to the connections we can make to other text helps draw the parralell, then Venus as the passage's topic also supports our cause.

Now, I know what you're thinking, ""How does the doorstep of FHS represent the cause..."" (I'm assumig it dosen't, but that's the main idea of my next point).",1
"Dear Senator, What is the first thing that comes to your mind when you think of the Presidential elections? Do you think about the complicated electoral college or the popular vote? As an average citizen who is not in politics i immediately think of the popular vote when it comes to the Presidential elections. Why do we have the electoral college anways? Shouldn't the people be able to decide who the president is not the state legislature.

SO therefore instead of the electoral college we should just stick to the popular vote.

As an American you have certain unalienable rights, and the act of voting is one of them. So if its our right to vote than we should be able to do it not other people. The electoral college isnt that safe either. In 1960 as stated in the text, when President Kennedy ran for office segregationist in the state of Louisiana nearly succeeded in replacing the democratic voters elected by the people with voters who would have voted against Kennedy. Or in 2000 when Al Gore won the popular vote but George W. Busch won the electoral vote and caused the biggest election scandal of the century. These are just a few examples of instances where the majority has won but the electoral college has caused an issue in the election. I am unsure of your preferences over popular or electoral but who the majority of the American people decide should become the President. We shouldnt allow some 538 politicians out of some 3 million citizens to choose the President. The American people should choose all of us not 538.

Though our founding fathers decided that we needed a system to decide the President instead of letting the people decide times have changed. Scandals have taken place, and issues have risen. But yet we still use this process even though we have an election all it does it we elect a select few to represent us. Why cant we just pick right away? The Constitution of the United States of America is based off of a democracy where the people run the government through our elected officials. Nowhere does it say that we elect people to elect the president. That doesnt sound like the country electing the president it sounds like a few ""qualified people"" electing the president.

So Senator I ask you that you make a motion to eliminate the electoral college. All it does is take away our rights as citizens to elect our officials. It has caused many scandals as well. So please I hope you can agree that we need to eliminate the electoral college and only use the popular vote.",0
